CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
32604,30,158,1-30-2023-158-02,2,1,3,6,40.84128012,10,8
32604,30,158,1-30-2023-158-02,2,1,4,98,40.84128012,10,8
32606,30,160,1-30-2023-160-06,6,1,1,99,395.5792131,10,8
32609,20,124,1-20-2023-124-01,1,1,1,8,26.85110982,11,8
32612,20,123,1-20-2023-123-09,9,1,1,8,172.6870779,11,8
32613,10,167,1-10-2023-167-09,9,1,1,8,888.2352944,4,8
32617,11,97,1-11-2023-097-03,3,1,1,4,787.8338087,8,8
32617,11,97,1-11-2023-097-03,3,1,2,8,787.8338087,8,8
32620,24,119,1-24-2023-119-03,3,1,1,2,279.5485337,1,8
31333,73,128,1-73-2023-128-10,10,1,1,8,373.3168572,3,8
31335,66,67,1-66-2023-067-10,10,1,1,2,617.6774771,6,8
31337,59,106,1-59-2023-106-08,8,1,1,2,134.5295506,6,8
31337,59,106,1-59-2023-106-08,8,1,2,6,134.5295506,6,8
31337,59,106,1-59-2023-106-08,8,1,3,98,134.5295506,6,8
31339,59,108,1-59-2023-108-08,8,1,1,2,134.5295506,6,8
31340,59,109,1-59-2023-109-05,5,1,1,2,49.55652444,6,8
31340,59,109,1-59-2023-109-05,5,1,2,6,49.55652444,6,8
31341,76,79,1-76-2023-079-05,5,1,1,2,20.73978914,3,8
31343,76,81,1-76-2023-081-10,10,1,1,6,19.39380957,3,8
31354,17,124,1-17-2023-124-03,3,1,1,6,85.38368361,4,8
31354,17,124,1-17-2023-124-03,3,1,2,98,85.38368361,4,8
31358,21,87,1-21-2023-087-01,1,1,1,2,77.18978128,11,8
31358,21,87,1-21-2023-087-01,1,2,1,2,77.18978128,11,8
31359,21,88,1-21-2023-088-01,1,1,1,6,77.18978128,11,8
31360,21,89,1-21-2023-089-02,2,1,1,2,40.28922746,11,8
31360,21,89,1-21-2023-089-02,2,1,2,6,40.28922746,11,8
31361,19,111,1-19-2023-111-01,1,1,1,2,84.90922733,9,8
31365,20,85,1-20-2023-085-08,8,1,1,6,64.81170541,11,8
31365,20,85,1-20-2023-085-08,8,1,2,7,64.81170541,11,8
31366,20,86,1-20-2023-086-03,3,1,1,4,75.04574571,11,8
31368,28,77,1-28-2023-077-08,8,1,3,7,53.0882662,3,8
31368,28,77,1-28-2023-077-08,8,1,4,3,53.0882662,3,8
31368,28,77,1-28-2023-077-08,8,1,5,8,53.0882662,3,8
31368,28,77,1-28-2023-077-08,8,1,1,2,53.0882662,3,8
31368,28,77,1-28-2023-077-08,8,1,2,6,53.0882662,3,8
31369,28,78,1-28-2023-078-09,9,1,1,2,47.6282045,3,8
31369,28,78,1-28-2023-078-09,9,1,2,6,47.6282045,3,8
31370,22,67,1-22-2023-067-07,7,1,1,2,36.13312928,12,8
31372,29,75,1-29-2023-075-03,3,1,1,6,58.65917585,2,8
31383,15,168,1-15-2023-168-05,5,1,1,2,24.37573574,1,8
31387,73,129,1-73-2023-129-07,7,1,1,8,159.1186156,3,8
31394,26,95,1-26-2023-095-08,8,1,1,4,154.9871777,10,8
31394,26,95,1-26-2023-095-08,8,1,2,4,154.9871777,10,8
31394,26,95,1-26-2023-095-08,8,1,3,8,154.9871777,10,8
31398,77,84,1-77-2023-084-05,5,1,1,8,76.33062011,9,8
31399,77,85,1-77-2023-085-03,3,1,1,8,228.3693266,9,8
31402,18,73,1-18-2023-073-09,9,1,1,8,579.2601592,6,8
31402,18,73,1-18-2023-073-09,9,1,2,9,579.2601592,6,8
31402,18,73,1-18-2023-073-09,9,1,3,2,579.2601592,6,8
31402,18,73,1-18-2023-073-09,9,1,4,3,579.2601592,6,8
31402,18,73,1-18-2023-073-09,9,1,5,9,579.2601592,6,8
31407,54,71,1-54-2023-071-03,3,1,1,98,164.262847,9,8
31410,12,89,1-12-2023-089-03,3,1,1,2,239.3521142,9,8
31415,59,110,1-59-2023-110-05,5,1,1,2,49.55652444,6,8
31415,59,110,1-59-2023-110-05,5,1,2,6,49.55652444,6,8
31417,59,112,1-59-2023-112-07,7,1,1,2,724.4461931,6,8
31417,59,112,1-59-2023-112-07,7,1,2,6,724.4461931,6,8
31424,20,87,1-20-2023-087-09,9,2,1,2,361.2594615,11,8
31429,11,67,1-11-2023-067-05,5,1,1,6,353.9946691,8,8
31429,11,67,1-11-2023-067-05,5,1,2,98,353.9946691,8,8
32411,20,117,1-20-2023-117-09,9,1,2,9,1452.843779,11,8
32413,17,167,1-17-2023-167-06,6,1,1,6,167.2764323,4,8
32413,17,167,1-17-2023-167-06,6,1,2,7,167.2764323,4,8
32417,12,118,1-12-2023-118-10,10,1,1,2,381.7722918,9,8
32417,12,118,1-12-2023-118-10,10,1,2,6,381.7722918,9,8
32423,13,142,1-13-2023-142-01,1,1,1,8,133.6521278,7,8
32424,13,143,1-13-2023-143-02,2,1,1,4,41.49745943,7,8
32424,13,143,1-13-2023-143-02,2,1,2,8,41.49745943,7,8
32426,24,112,1-24-2023-112-03,3,1,1,8,287.3945492,1,8
32426,24,112,1-24-2023-112-03,3,1,2,9,287.3945492,1,8
32426,24,112,1-24-2023-112-03,3,1,3,2,287.3945492,1,8
2300034,13,153,1-13-2023-153-02,2,2,1,4,35.72368082,7,8
2300038,10,173,1-10-2023-173-05,5,1,1,4,45.93347141,4,8
2300039,10,174,1-10-2023-174-04,4,1,1,8,975.2663831,4,8
2300041,48,128,1-48-2023-128-09,9,1,1,6,92.28369939,12,8
2300041,48,128,1-48-2023-128-09,9,1,2,7,92.28369939,12,8
2300041,48,128,1-48-2023-128-09,9,1,3,6,92.28369939,12,8
2300042,48,129,1-48-2023-129-03,3,1,1,6,74.78725036,12,8
2300050,30,173,1-30-2023-173-02,2,1,1,8,16.33651205,10,8
2300051,66,109,1-66-2023-109-03,3,1,1,8,119.9438265,6,8
2300053,66,111,1-66-2023-111-10,10,1,1,6,224.6508373,6,8
2300054,66,112,1-66-2023-112-04,4,1,1,8,114.3320496,6,8
2300055,16,147,1-16-2023-147-03,3,1,1,4,156.2668642,5,8
2300055,16,147,1-16-2023-147-03,3,1,2,8,156.2668642,5,8
2300056,54,110,1-54-2023-110-08,8,1,1,2,156.9645701,9,8
2300058,54,112,1-54-2023-112-09,9,1,2,9,332.9973361,9,8
2300058,54,112,1-54-2023-112-09,9,1,3,2,332.9973361,9,8
2300058,54,112,1-54-2023-112-09,9,1,4,3,332.9973361,9,8
2300058,54,112,1-54-2023-112-09,9,1,5,8,332.9973361,9,8
2300058,54,112,1-54-2023-112-09,9,1,1,8,332.9973361,9,8
2300061,19,128,1-19-2023-128-09,9,1,1,4,918.7354825,9,8
2300063,18,127,1-18-2023-127-04,4,1,1,6,91.23639498,6,8
2300064,73,184,1-73-2023-184-03,3,2,1,2,31.6102783,3,8
2300065,73,185,1-73-2023-185-03,3,1,1,2,31.6102783,3,8
2300071,33,93,1-33-2023-093-05,5,1,1,8,39.27429911,12,8
2300072,17,183,1-17-2023-183-10,10,1,1,8,464.1147684,4,8
2300074,17,185,1-17-2023-185-07,7,1,1,6,143.7653943,4,8
2300075,17,186,1-17-2023-186-05,5,1,1,8,70.01329971,4,8
2300076,11,105,1-11-2023-105-09,9,1,1,6,3669.001371,8,8
2300078,27,141,1-27-2023-141-04,4,1,1,6,66.69540998,3,8
2300079,27,142,1-27-2023-142-10,10,1,1,8,561.7444977,3,8
2300080,27,143,1-27-2023-143-09,9,1,1,6,155.8234704,3,8
2300088,21,132,1-21-2023-132-03,3,1,1,2,218.3164072,11,8
2300091,28,126,1-28-2023-126-10,10,1,1,8,37.47575523,3,8
2300095,15,248,1-15-2023-248-04,4,1,1,2,89.11039178,1,8
2300097,21,134,1-21-2023-134-01,1,1,1,2,42.02620095,11,8
2300097,21,134,1-21-2023-134-01,1,1,2,6,42.02620095,11,8
2300099,29,96,1-29-2023-096-01,1,1,1,8,34.60707965,2,8
2300102,76,143,1-76-2023-143-07,7,2,1,2,43.41176744,3,8
2300105,30,174,1-30-2023-174-04,4,2,1,2,658.7879508,10,8
2300106,66,113,1-66-2023-113-09,9,1,1,8,136.4050365,6,8
28408,11,8,1-11-2023-008-04,4,1,2,8,1158.669135,8,8
28410,52,8,1-52-2023-008-03,3,1,1,2,32.62131538,12,8
28411,52,9,1-52-2023-009-07,7,1,1,2,286.3979618,12,8
28411,52,9,1-52-2023-009-07,7,1,2,6,286.3979618,12,8
28411,52,9,1-52-2023-009-07,7,2,1,8,286.3979618,12,8
28414,10,9,1-10-2023-009-06,6,1,1,8,270.717299,4,8
28419,25,11,1-25-2023-011-06,6,1,1,8,174.2511185,2,8
28421,66,5,1-66-2023-005-08,8,1,1,2,270.1049976,6,8
28421,66,5,1-66-2023-005-08,8,1,2,6,270.1049976,6,8
28422,13,4,1-13-2023-004-02,2,1,1,8,61.07443531,7,8
28423,13,5,1-13-2023-005-06,6,1,1,4,2614.126221,7,8
28424,15,11,1-15-2023-011-05,5,1,1,8,24.37573574,1,8
28425,15,12,1-15-2023-012-10,10,1,1,2,1041.978131,1,8
28425,15,12,1-15-2023-012-10,10,1,2,2,1041.978131,1,8
28425,15,12,1-15-2023-012-10,10,1,3,2,1041.978131,1,8
28425,15,12,1-15-2023-012-10,10,1,4,2,1041.978131,1,8
28425,15,12,1-15-2023-012-10,10,1,5,6,1041.978131,1,8
28427,28,4,1-28-2023-004-07,7,1,2,6,671.7174985,3,8
28427,28,4,1-28-2023-004-07,7,1,1,2,671.7174985,3,8
28428,32,4,1-32-2023-004-02,2,1,1,2,116.1399883,7,8
28431,18,4,1-18-2023-004-10,10,1,1,6,8396.374787,6,8
28432,15,14,1-15-2023-014-04,4,1,1,2,131.1084973,1,8
28432,15,14,1-15-2023-014-04,4,1,2,6,131.1084973,1,8
28433,31,5,1-31-2023-005-04,4,1,1,8,194.3365105,6,8
28434,31,6,1-31-2023-006-06,6,1,1,8,247.8107959,6,8
28435,76,4,1-76-2023-004-07,7,1,1,2,115.0195247,3,8
28435,76,4,1-76-2023-004-07,7,1,2,2,115.0195247,3,8
28435,76,4,1-76-2023-004-07,7,1,3,6,115.0195247,3,8
28437,73,6,1-73-2023-006-04,4,1,1,2,76.60231243,3,8
28437,73,6,1-73-2023-006-04,4,1,2,6,76.60231243,3,8
28440,25,13,1-25-2023-013-03,3,1,1,6,84.6771149,2,8
28442,26,5,1-26-2023-005-03,3,1,1,98,401.6617011,10,8
28447,29,5,1-29-2023-005-07,7,2,1,4,1095.631707,2,8
28450,20,10,1-20-2023-010-03,3,1,1,2,53.60759875,11,8
28450,20,10,1-20-2023-010-03,3,1,2,6,53.60759875,11,8
28451,73,8,1-73-2023-008-09,9,1,1,2,204.744173,3,8
28454,26,6,1-26-2023-006-02,2,1,1,4,31.76907113,10,8
28454,26,6,1-26-2023-006-02,2,1,2,8,31.76907113,10,8
28467,48,4,1-48-2023-004-03,3,4,1,6,333.3390539,12,8
28472,12,7,1-12-2023-007-10,10,1,1,8,4535.200312,9,8
28474,21,5,1-21-2023-005-09,9,1,1,8,2590.65678,11,8
28479,19,14,1-19-2023-014-10,10,1,1,8,485.7686057,9,8
28480,19,15,1-19-2023-015-04,4,1,1,8,66.81710688,9,8
28486,14,6,1-14-2023-006-06,6,1,1,8,7646.462255,8,8
28487,10,13,1-10-2023-013-03,3,1,1,2,129.5126166,4,8
28487,10,13,1-10-2023-013-03,3,1,2,6,129.5126166,4,8
28491,11,11,1-11-2023-011-02,2,1,1,2,83.61933847,8,8
28494,52,10,1-52-2023-010-03,3,1,1,2,23.48758251,12,8
28495,52,11,1-52-2023-011-09,9,1,1,2,159.9720376,12,8
28495,52,11,1-52-2023-011-09,9,1,2,2,159.9720376,12,8
28495,52,11,1-52-2023-011-09,9,1,3,6,159.9720376,12,8
28497,52,13,1-52-2023-013-04,4,1,1,2,80.31813081,12,8
28498,73,9,1-73-2023-009-08,8,1,1,8,47.29890408,3,8
28503,25,16,1-25-2023-016-07,7,1,1,6,650.6723242,2,8
28503,25,16,1-25-2023-016-07,7,1,2,9,650.6723242,2,8
28503,25,16,1-25-2023-016-07,7,1,3,2,650.6723242,2,8
28503,25,16,1-25-2023-016-07,7,1,4,6,650.6723242,2,8
28505,13,7,1-13-2023-007-09,9,1,1,8,2337.293571,7,8
28506,13,8,1-13-2023-008-04,4,1,1,4,1264.143513,7,8
28506,13,8,1-13-2023-008-04,4,1,2,5,1264.143513,7,8
28506,13,8,1-13-2023-008-04,4,1,3,2,1264.143513,7,8
28506,13,8,1-13-2023-008-04,4,1,4,2,1264.143513,7,8
28506,13,8,1-13-2023-008-04,4,1,5,2,1264.143513,7,8
28507,66,6,1-66-2023-006-05,5,1,1,8,106.3944278,6,8
28507,66,6,1-66-2023-006-05,5,1,2,9,106.3944278,6,8
28507,66,6,1-66-2023-006-05,5,1,3,2,106.3944278,6,8
28507,66,6,1-66-2023-006-05,5,1,4,6,106.3944278,6,8
28508,66,7,1-66-2023-007-04,4,1,1,2,441.8315705,6,8
28508,66,7,1-66-2023-007-04,4,1,2,6,441.8315705,6,8
28511,18,6,1-18-2023-006-04,4,1,1,8,501.0750017,6,8
28512,28,5,1-28-2023-005-07,7,1,1,2,248.1287979,3,8
28512,28,5,1-28-2023-005-07,7,1,2,6,248.1287979,3,8
28521,31,7,1-31-2023-007-07,7,1,1,2,778.5692875,6,8
28521,31,7,1-31-2023-007-07,7,1,2,6,778.5692875,6,8
28709,15,23,1-15-2023-023-03,3,1,2,3,29.01601653,1,8
28710,22,13,1-22-2023-013-03,3,2,1,4,40.62842331,12,8
28711,12,11,1-12-2023-011-03,3,1,1,2,291.4886865,9,8
28711,12,11,1-12-2023-011-03,3,1,2,6,291.4886865,9,8
28713,12,12,1-12-2023-012-09,9,1,1,8,1740.603035,9,8
28713,12,12,1-12-2023-012-09,9,1,2,9,1740.603035,9,8
28713,12,12,1-12-2023-012-09,9,1,3,2,1740.603035,9,8
28713,12,12,1-12-2023-012-09,9,1,4,6,1740.603035,9,8
28714,73,18,1-73-2023-018-09,9,1,1,2,253.1680596,3,8
28714,73,18,1-73-2023-018-09,9,1,2,3,253.1680596,3,8
28714,73,18,1-73-2023-018-09,9,1,3,8,253.1680596,3,8
28716,66,12,1-66-2023-012-07,7,1,1,6,500.1484162,6,8
28717,23,17,1-23-2023-017-03,3,1,1,6,92.82328749,5,8
28721,23,19,1-23-2023-019-03,3,1,1,2,103.0660885,5,8
28721,23,19,1-23-2023-019-03,3,1,2,6,103.0660885,5,8
28722,23,20,1-23-2023-020-08,8,1,1,2,97.84045545,5,8
28722,23,20,1-23-2023-020-08,8,1,2,3,97.84045545,5,8
28722,23,20,1-23-2023-020-08,8,1,3,8,97.84045545,5,8
28724,77,10,1-77-2023-010-09,9,1,1,8,4378.225555,9,8
28725,77,11,1-77-2023-011-02,2,1,1,2,71.99682468,9,8
28726,59,21,1-59-2023-021-01,1,1,1,4,48.2239268,6,8
28726,59,21,1-59-2023-021-01,1,1,2,8,48.2239268,6,8
28727,59,22,1-59-2023-022-09,9,1,1,8,629.119871,6,8
28728,59,23,1-59-2023-023-03,3,1,1,2,97.62257213,6,8
28728,59,23,1-59-2023-023-03,3,1,2,6,97.62257213,6,8
28732,12,13,1-12-2023-013-03,3,1,1,8,266.426766,9,8
28733,12,14,1-12-2023-014-09,9,1,1,8,1590.947639,9,8
28735,48,9,1-48-2023-009-08,8,1,1,4,90.36363016,12,8
28735,48,9,1-48-2023-009-08,8,1,2,8,90.36363016,12,8
28736,48,10,1-48-2023-010-06,6,1,1,2,135.4881872,12,8
28740,19,24,1-19-2023-024-05,5,1,1,4,43.48554189,9,8
28740,19,24,1-19-2023-024-05,5,1,2,8,43.48554189,9,8
28748,11,17,1-11-2023-017-03,3,1,1,2,707.5342628,8,8
28749,11,18,1-11-2023-018-04,4,1,1,8,2614.930991,8,8
28751,24,18,1-24-2023-018-04,4,1,1,6,688.5765418,1,8
28752,24,19,1-24-2023-019-03,3,1,1,2,206.9735902,1,8
28759,52,19,1-52-2023-019-04,4,2,1,2,73.52599085,12,8
28764,66,14,1-66-2023-014-10,10,1,1,2,112.3254186,6,8
28764,66,14,1-66-2023-014-10,10,1,2,6,112.3254186,6,8
28765,28,11,1-28-2023-011-05,5,1,1,8,64.34898583,3,8
28766,13,17,1-13-2023-017-02,2,1,1,2,23.49185489,7,8
28769,13,20,1-13-2023-020-07,7,1,1,4,4154.097799,7,8
28771,10,27,1-10-2023-027-10,10,1,1,8,5146.655593,4,8
28774,25,24,1-25-2023-024-04,4,1,1,2,1045.59358,2,8
28774,25,24,1-25-2023-024-04,4,1,2,6,1045.59358,2,8
28775,32,15,1-32-2023-015-08,8,1,1,6,667.6664185,7,8
28778,18,10,1-18-2023-010-09,9,1,1,8,974.8292894,6,8
28779,18,11,1-18-2023-011-09,9,1,1,8,974.8292894,6,8
28779,18,11,1-18-2023-011-09,9,1,2,9,974.8292894,6,8
28779,18,11,1-18-2023-011-09,9,1,3,2,974.8292894,6,8
28779,18,11,1-18-2023-011-09,9,1,4,6,974.8292894,6,8
28522,31,8,1-31-2023-008-04,4,1,1,8,220.5982011,6,8
28524,27,8,1-27-2023-008-05,5,1,1,8,62.16098087,3,8
28525,27,9,1-27-2023-009-03,3,1,1,8,111.4708641,3,8
28526,15,15,1-15-2023-015-07,7,1,1,2,1634.220157,1,8
28526,15,15,1-15-2023-015-07,7,1,2,6,1634.220157,1,8
28531,26,7,1-26-2023-007-06,6,1,1,8,416.1346239,10,8
28532,26,8,1-26-2023-008-02,2,1,1,8,28.21898419,10,8
28535,22,6,1-22-2023-006-09,9,1,1,2,100.4616986,12,8
28535,22,6,1-22-2023-006-09,9,1,2,6,100.4616986,12,8
28538,29,6,1-29-2023-006-08,8,1,1,8,231.6587948,2,8
28541,30,5,1-30-2023-005-03,3,1,1,2,647.4085886,10,8
28542,32,8,1-32-2023-008-01,1,1,1,8,91.54763899,7,8
28543,17,13,1-17-2023-013-08,8,1,1,8,83.18250196,4,8
28545,76,7,1-76-2023-007-07,7,1,1,2,61.19216516,3,8
28545,76,7,1-76-2023-007-07,7,1,2,6,61.19216516,3,8
28547,76,8,1-76-2023-008-09,9,1,2,6,45.33160833,3,8
28547,76,8,1-76-2023-008-09,9,1,1,2,45.33160833,3,8
28550,26,11,1-26-2023-011-09,9,1,1,6,1240.994449,10,8
28553,23,10,1-23-2023-010-04,4,1,1,2,372.5221111,5,8
28553,23,10,1-23-2023-010-04,4,1,2,6,372.5221111,5,8
28554,23,11,1-23-2023-011-08,8,1,1,8,107.5400479,5,8
28558,23,13,1-23-2023-013-04,4,1,1,2,372.5221111,5,8
28561,54,9,1-54-2023-009-08,8,1,1,4,156.9645701,9,8
28563,12,9,1-12-2023-009-05,5,1,1,6,238.9969228,9,8
28564,12,10,1-12-2023-010-09,9,1,1,8,1211.490089,9,8
28565,59,16,1-59-2023-016-05,5,1,1,2,49.55652444,6,8
28568,20,15,1-20-2023-015-05,5,1,1,8,38.72073121,11,8
28568,20,15,1-20-2023-015-05,5,1,2,9,38.72073121,11,8
28568,20,15,1-20-2023-015-05,5,1,3,2,38.72073121,11,8
28568,20,15,1-20-2023-015-05,5,1,4,6,38.72073121,11,8
28569,19,17,1-19-2023-017-08,8,1,1,8,59.64842673,9,8
28569,19,17,1-19-2023-017-08,8,1,2,9,59.64842673,9,8
28569,19,17,1-19-2023-017-08,8,1,3,2,59.64842673,9,8
28569,19,17,1-19-2023-017-08,8,1,4,6,59.64842673,9,8
28572,19,20,1-19-2023-020-10,10,1,1,8,1322.775216,9,8
28574,17,15,1-17-2023-015-09,9,1,1,8,507.2328414,4,8
28575,17,16,1-17-2023-016-09,9,1,1,6,507.2328414,4,8
28579,24,10,1-24-2023-010-06,6,1,1,8,352.615772,1,8
28582,14,7,1-14-2023-007-03,3,1,1,6,586.2882307,8,8
28582,14,7,1-14-2023-007-03,3,1,2,98,586.2882307,8,8
28583,14,8,1-14-2023-008-03,3,1,1,2,586.2882307,8,8
28589,18,8,1-18-2023-008-08,8,1,1,6,61.51079188,6,8
28590,13,9,1-13-2023-009-07,7,1,1,2,3368.984146,7,8
28590,13,9,1-13-2023-009-07,7,1,2,6,3368.984146,7,8
28591,13,10,1-13-2023-010-03,3,1,1,6,396.2754166,7,8
28595,10,18,1-10-2023-018-01,1,1,1,8,23.21874028,4,8
28596,10,19,1-10-2023-019-06,6,1,1,2,174.2630929,4,8
28596,10,19,1-10-2023-019-06,6,1,2,6,174.2630929,4,8
28598,32,9,1-32-2023-009-08,8,1,1,6,839.308342,7,8
