CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
16428,32,18,1-32-2020-018-03,3,1,10,0,8,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,1,11,9,8,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,1,12,9,8,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,1,0,8,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,2,9,8,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,3,1,9,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,4,1,1,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,5,1,2,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,6,1,9,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,7,9,8,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,8,1,9,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,9,9,8,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,10,1,9,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,11,1,9,876.862173433861,7,5
16428,32,18,1-32-2020-018-03,3,2,12,1,9,876.862173433861,7,5
16429,32,19,1-32-2020-019-05,5,2,1,0,8,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,2,0,8,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,3,0,8,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,4,1,1,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,5,1,2,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,6,1,9,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,7,0,8,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,8,1,9,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,9,0,8,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,10,1,9,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,11,0,8,98.9000122731153,7,5
16429,32,19,1-32-2020-019-05,5,2,12,1,9,98.9000122731153,7,5
16430,32,20,1-32-2020-020-05,5,1,1,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,2,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,3,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,4,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,5,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,6,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,7,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,8,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,9,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,10,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,11,0,8,98.9000122743216,7,5
16430,32,20,1-32-2020-020-05,5,1,12,0,8,98.9000122743216,7,5
16435,25,13,1-25-2020-013-06,6,2,1,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,2,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,3,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,4,1,2,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,5,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,6,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,7,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,8,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,9,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,10,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,11,0,8,237.078792682587,2,5
16435,25,13,1-25-2020-013-06,6,2,12,0,8,237.078792682587,2,5
16436,25,14,1-25-2020-014-04,4,1,1,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,2,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,3,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,4,1,1,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,5,1,2,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,6,1,9,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,7,1,9,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,8,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,9,1,9,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,10,1,9,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,11,1,9,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,12,1,9,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,1,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,2,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,3,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,4,9,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,5,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,6,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,7,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,8,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,9,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,10,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,11,0,8,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,2,12,0,8,485.692916280563,2,5
16437,73,9,1-73-2020-009-03,3,2,1,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,2,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,3,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,4,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,5,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,6,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,7,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,8,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,9,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,10,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,11,0,8,30.8339294042373,3,5
16437,73,9,1-73-2020-009-03,3,2,12,0,8,30.8339294042373,3,5
16438,73,10,1-73-2020-010-04,4,1,1,9,8,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,2,1,9,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,3,9,8,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,4,9,8,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,5,9,8,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,6,1,9,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,7,0,8,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,8,1,9,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,9,9,8,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,10,9,8,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,11,0,8,153.48654916686,3,5
16438,73,10,1-73-2020-010-04,4,1,12,9,8,153.48654916686,3,5
16440,16,14,1-16-2020-014-04,4,2,1,0,8,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,2,0,8,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,3,0,8,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,4,1,1,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,5,0,8,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,6,0,8,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,7,0,8,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,8,1,9,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,9,0,8,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,10,0,8,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,11,0,8,1495.94512616437,5,5
16440,16,14,1-16-2020-014-04,4,2,12,0,8,1495.94512616437,5,5
16442,23,5,1-23-2020-005-07,7,1,1,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,2,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,3,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,4,1,2,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,5,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,6,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,7,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,8,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,9,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,10,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,11,0,8,2803.89500613053,5,5
16442,23,5,1-23-2020-005-07,7,1,12,0,8,2803.89500613053,5,5
16444,12,13,1-12-2020-013-06,6,1,1,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,2,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,3,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,4,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,5,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,6,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,7,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,8,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,9,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,10,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,11,0,8,276.827769625833,9,5
16444,12,13,1-12-2020-013-06,6,1,12,0,8,276.827769625833,9,5
16445,28,9,1-28-2020-009-06,6,1,1,0,8,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,2,1,9,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,3,0,8,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,4,1,9,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,5,0,8,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,6,0,8,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,7,0,8,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,8,0,8,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,9,0,8,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,10,0,8,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,11,0,8,164.790145878106,3,5
16445,28,9,1-28-2020-009-06,6,1,12,0,8,164.790145878106,3,5
16446,28,10,1-28-2020-010-04,4,1,1,0,8,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,2,0,8,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,3,1,9,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,4,0,8,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,5,1,2,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,6,9,8,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,7,0,8,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,8,1,9,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,9,0,8,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,10,0,8,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,11,9,8,285.458690307215,3,5
16446,28,10,1-28-2020-010-04,4,1,12,1,9,285.458690307215,3,5
16447,31,9,1-31-2020-009-07,7,1,1,0,8,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,2,0,8,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,3,0,8,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,4,1,2,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,5,0,8,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,6,9,8,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,7,0,8,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,8,1,2,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,9,0,8,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,10,0,8,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,11,9,8,240.130193414505,6,5
16447,31,9,1-31-2020-009-07,7,1,12,0,8,240.130193414505,6,5
16448,31,10,1-31-2020-010-03,3,1,1,0,8,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,2,1,9,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,3,1,2,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,4,1,2,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,5,1,2,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,6,1,9,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,7,0,8,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,8,1,2,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,9,0,8,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,10,0,8,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,11,0,8,192.308910457965,6,5
16448,31,10,1-31-2020-010-03,3,1,12,0,8,192.308910457965,6,5
16449,14,9,1-14-2020-009-04,4,1,1,0,8,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,2,0,8,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,3,0,8,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,4,1,2,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,5,1,2,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,6,1,2,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,7,1,2,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,8,0,8,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,9,1,2,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,10,1,2,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,11,1,2,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,12,1,2,6703.10291375101,8,5
16450,14,10,1-14-2020-010-02,2,1,1,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,2,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,3,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,4,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,5,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,6,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,7,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,8,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,9,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,10,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,11,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,1,12,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,1,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,2,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,3,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,4,1,9,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,5,1,2,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,6,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,7,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,8,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,9,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,10,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,11,0,8,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,12,0,8,185.969882760661,8,5
16451,52,22,1-52-2020-022-07,7,1,1,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,2,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,3,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,4,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,5,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,6,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,7,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,8,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,9,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,10,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,11,0,8,134.329349494122,12,5
16451,52,22,1-52-2020-022-07,7,1,12,0,8,134.329349494122,12,5
16452,52,23,1-52-2020-023-03,3,2,1,0,8,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,2,9,8,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,3,1,9,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,4,1,1,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,5,1,2,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,6,9,8,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,7,9,8,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,8,0,8,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,9,0,8,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,10,0,8,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,11,0,8,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,12,0,8,20.3677124003807,12,5
16453,19,20,1-19-2020-020-06,6,2,1,0,8,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,2,1,9,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,3,0,8,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,4,1,9,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,5,0,8,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,6,0,8,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,7,0,8,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,8,0,8,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,9,0,8,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,10,0,8,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,11,0,8,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,12,0,8,234.541299023347,9,5
16454,19,21,1-19-2020-021-04,4,1,1,0,8,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,2,1,2,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,3,1,2,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,4,1,1,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,5,1,2,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,6,1,2,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,7,0,8,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,8,0,8,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,9,0,8,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,10,0,8,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,11,0,8,347.734561190624,9,5
16454,19,21,1-19-2020-021-04,4,1,12,0,8,347.734561190624,9,5
16455,19,22,1-19-2020-022-07,7,1,1,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,2,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,3,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,4,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,5,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,6,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,7,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,8,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,9,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,10,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,11,0,8,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,1,12,0,8,676.992434668354,9,5
16456,19,23,1-19-2020-023-03,3,2,1,1,2,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,2,0,8,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,3,1,2,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,4,1,1,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,5,1,2,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,6,1,2,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,7,1,2,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,8,1,2,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,9,1,2,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,10,1,2,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,11,1,2,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,12,1,2,121.886837400236,9,5
16457,10,21,1-10-2020-021-06,6,2,1,0,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,2,0,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,3,0,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,4,1,1,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,5,9,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,6,9,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,7,0,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,8,9,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,9,9,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,10,0,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,11,9,8,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,12,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,1,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,2,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,3,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,4,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,5,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,6,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,7,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,8,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,9,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,10,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,11,0,8,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,12,0,8,296.669380398689,4,5
16461,27,8,1-27-2020-008-07,7,1,1,1,3,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,2,1,9,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,3,1,2,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,4,0,8,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,5,1,2,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,6,0,8,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,7,0,8,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,8,0,8,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,9,1,9,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,10,1,9,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,11,0,8,207.093630054083,3,5
16461,27,8,1-27-2020-008-07,7,1,12,1,2,207.093630054083,3,5
16463,29,21,1-29-2020-021-06,6,1,1,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,2,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,3,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,4,1,2,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,5,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,6,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,7,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,8,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,9,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,10,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,11,0,8,90.1206971356379,2,5
16463,29,21,1-29-2020-021-06,6,1,12,0,8,90.1206971356379,2,5
16465,29,23,1-29-2020-023-03,3,2,1,1,2,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,2,0,8,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,3,1,9,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,4,1,9,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,5,1,2,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,6,1,9,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,7,1,2,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,8,1,9,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,9,0,8,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,10,1,2,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,11,1,9,38.6002296462193,2,5
16465,29,23,1-29-2020-023-03,3,2,12,1,9,38.6002296462193,2,5
16466,29,24,1-29-2020-024-03,3,1,1,0,8,56.1213974715976,2,5
16466,29,24,1-29-2020-024-03,3,1,2,0,8,56.1213974715976,2,5
16466,29,24,1-29-2020-024-03,3,1,3,0,8,56.1213974715976,2,5
