CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GLAZLOC,GLAZTYPE,GLAZPRE,GLAZIMP,GLAZOCC,CASEWGT,PSUSTRAT,VERSION
23399,52,155,1-52-2021-155-08,8,2,2,2,2,1,2,30.7221166012436,12,6
23484,13,89,1-13-2021-089-01,1,1,2,99,4,1,1,69.5236057830383,7,6
23646,13,97,1-13-2021-097-01,1,1,2,5,9,9,9,60.6015102071214,7,6
21436,48,26,1-48-2021-026-01,1,1,2,99,9,6,1,88.5361239140649,12,6
22824,77,65,1-77-2021-065-02,2,1,2,6,1,1,2,103.793000201228,9,6
22001,77,43,1-77-2021-043-01,1,1,2,3,1,2,6,167.687535201484,9,6
21738,22,56,1-22-2021-056-01,1,1,2,2,9,6,1,41.2872964770207,12,6
21755,26,57,1-26-2021-057-03,3,3,2,2,2,1,3,235.370442167201,10,6
21901,26,65,1-26-2021-065-02,2,1,2,99,9,6,9,53.1651383053672,10,6
24043,26,169,1-26-2021-169-02,2,1,2,99,9,9,9,14.4738277659613,10,6
23119,26,125,1-26-2021-125-08,8,1,2,6,9,6,1,1410.48111718591,10,6
22935,26,115,1-26-2021-115-05,5,1,2,5,2,1,1,34.3787972633515,10,6
21353,48,23,1-48-2021-023-01,1,1,2,99,9,6,1,88.5361239140649,12,6
24585,52,226,1-52-2021-226-01,1,1,2,2,2,1,2,38.5560865365567,12,6
20712,66,7,1-66-2021-007-01,1,1,2,2,2,6,1,130.690432211416,6,6
22998,66,65,1-66-2021-065-01,1,1,2,3,2,4,2,139.37839616765,6,6
20662,10,11,1-10-2021-011-08,8,2,2,2,2,1,8,109.872715982323,4,6
23116,21,120,1-21-2021-120-01,1,1,2,5,3,1,1,100.73043204254,11,6
22720,21,102,1-21-2021-102-03,3,1,2,99,2,1,1,332.264357838245,11,6
22129,21,80,1-21-2021-080-05,5,1,2,5,2,6,1,57.4402493291887,11,6
21139,21,40,1-21-2021-040-01,1,1,2,99,9,6,1,36.3829532876423,11,6
20970,21,30,1-21-2021-030-01,1,1,2,99,9,6,1,11.8778693947207,11,6
23534,13,92,1-13-2021-092-05,5,1,2,2,2,1,8,88.3395992943799,7,6
22661,59,40,1-59-2021-040-01,1,2,2,2,2,6,1,244.707713045659,6,6
21142,29,21,1-29-2021-021-10,10,1,1,1,1,2,3,937.27272619461,2,6
22731,29,63,1-29-2021-063-08,8,1,1,1,1,1,2,48.408545478133,2,6
22865,29,66,1-29-2021-066-06,6,1,1,1,1,2,3,95.5430387319449,2,6
23109,29,71,1-29-2021-071-06,6,1,1,1,1,2,3,225.058526919468,2,6
22410,28,50,1-28-2021-050-09,9,1,1,1,1,1,3,102.252465995408,3,6
22506,28,51,1-28-2021-051-07,7,1,1,1,1,1,3,47.1618488505364,3,6
22849,28,61,1-28-2021-061-01,1,1,1,1,1,9,9,49.2071087049636,3,6
23408,28,77,1-28-2021-077-06,6,1,1,1,1,1,3,90.8578689144453,3,6
23527,28,81,1-28-2021-081-03,3,1,1,1,1,1,2,56.9949060798534,3,6
23657,28,84,1-28-2021-084-03,3,2,1,1,1,2,3,46.7688147475126,3,6
21984,26,70,1-26-2021-070-02,2,1,1,1,1,2,2,14.4738277659613,10,6
20662,10,11,1-10-2021-011-08,8,2,1,1,1,1,3,109.872715982323,4,6
21075,10,31,1-10-2021-031-05,5,1,1,1,1,9,9,29.8109661683349,4,6
20362,28,2,1-28-2021-002-04,4,1,1,1,1,1,3,184.198165390185,3,6
20421,28,3,1-28-2021-003-06,6,2,1,1,1,2,3,54.5069177466074,3,6
21279,28,21,1-28-2021-021-06,6,1,1,1,1,5,3,142.036603810451,3,6
23934,24,169,1-24-2021-169-02,2,1,1,1,1,2,3,96.2126014946297,1,6
24372,24,195,1-24-2021-195-08,8,1,1,1,1,2,3,705.666017545064,1,6
21322,22,39,1-22-2021-039-09,9,1,1,1,1,2,3,177.662801284151,12,6
24459,14,95,1-14-2021-095-02,2,1,1,1,1,2,3,428.860318493084,8,6
24622,16,122,1-16-2021-122-01,1,1,1,1,1,2,3,19.0191179753809,5,6
24274,20,170,1-20-2021-170-01,1,1,1,1,1,3,9,41.7944083524258,11,6
22487,12,23,1-12-2021-023-01,1,1,1,1,1,2,3,271.546777212895,9,6
21466,27,32,1-27-2021-032-09,9,1,1,1,1,1,3,260.090104577972,3,6
23617,23,115,1-23-2021-115-08,8,1,6,2,1,9,1,117.064031393527,5,6
22849,28,61,1-28-2021-061-01,1,1,6,6,1,1,9,49.2071087049636,3,6
21750,20,48,1-20-2021-048-09,9,1,6,6,1,6,1,2008.3648539771,11,6
22431,19,98,1-19-2021-098-01,1,1,6,99,1,6,1,68.679452951406,9,6
23119,26,125,1-26-2021-125-08,8,1,6,6,1,1,1,1410.48111718591,10,6
23461,54,64,1-54-2021-064-08,8,1,6,99,1,6,1,247.786271623452,9,6
23617,23,115,1-23-2021-115-08,8,1,9,2,1,6,1,117.064031393527,5,6
22709,22,83,1-22-2021-083-08,8,1,9,6,1,6,1,47.5020878422312,12,6
22849,28,61,1-28-2021-061-01,1,1,9,6,1,1,9,49.2071087049636,3,6
22136,26,76,1-26-2021-076-08,8,1,9,6,1,6,1,391.700156738649,10,6
21750,20,48,1-20-2021-048-09,9,1,9,6,1,6,1,2008.3648539771,11,6
22431,19,98,1-19-2021-098-01,1,1,9,99,1,6,1,68.679452951406,9,6
23119,26,125,1-26-2021-125-08,8,1,9,6,1,1,1,1410.48111718591,10,6
23461,54,64,1-54-2021-064-08,8,1,9,99,1,6,1,247.786271623452,9,6
22431,19,98,1-19-2021-098-01,1,1,2,99,9,6,9,68.679452951406,9,6
21451,13,25,1-13-2021-025-01,1,1,2,2,9,9,9,199.677334466121,7,6
20737,21,16,1-21-2021-016-01,1,1,2,99,9,9,9,55.1120260278725,11,6
23826,21,146,1-21-2021-146-05,5,1,2,5,2,6,1,17.0162829878366,11,6
23387,12,43,1-12-2021-043-07,7,1,2,4,3,1,3,313.932508374944,9,6
23544,12,47,1-12-2021-047-05,5,2,2,2,2,6,1,236.263735810333,9,6
23134,24,128,1-24-2021-128-05,5,2,2,3,2,2,3,113.48027684511,1,6
21320,21,51,1-21-2021-051-01,1,1,2,99,9,6,9,36.3829532876423,11,6
24121,30,115,1-30-2021-115-01,1,1,2,2,2,6,9,39.2564503946452,10,6
23651,16,91,1-16-2021-091-01,1,1,2,2,2,6,9,33.1731405462413,5,6
21029,31,18,1-31-2021-018-05,5,2,2,3,2,3,4,484.453380649241,6,6
21882,18,36,1-18-2021-036-01,1,2,2,2,9,6,1,77.4999510158881,6,6
24396,26,195,1-26-2021-195-08,8,1,2,99,9,6,1,468.952207095502,10,6
23251,26,129,1-26-2021-129-01,1,1,2,99,9,6,1,16.1978920011732,10,6
21213,12,5,1-12-2021-005-10,10,1,2,5,2,1,8,274.027689229839,9,6
22233,12,18,1-12-2021-018-08,8,1,2,2,2,6,1,449.160983606057,9,6
22502,31,48,1-31-2021-048-08,8,1,2,99,2,6,1,292.873246027286,6,6
22248,25,58,1-25-2021-058-01,1,1,2,2,9,6,9,46.2646390777131,2,6
21396,19,50,1-19-2021-050-08,8,1,2,2,9,9,9,144.775935827217,9,6
21513,11,22,1-11-2021-022-01,1,1,2,2,2,6,1,210.148223381545,8,6
23574,28,82,1-28-2021-082-09,9,1,2,3,2,2,3,162.342389194008,3,6
24373,28,101,1-28-2021-101-04,4,1,2,2,2,1,2,39.3854945609915,3,6
23497,32,113,1-32-2021-113-05,5,1,2,2,9,6,1,293.587163726659,7,6
24392,21,166,1-21-2021-166-01,1,2,2,2,2,6,1,56.2188351442149,11,6
24021,52,189,1-52-2021-189-05,5,1,2,2,2,6,1,30.2923620070332,12,6
24000,10,75,1-10-2021-075-06,6,1,2,2,2,6,1,1126.59138453406,4,6
22882,31,59,1-31-2021-059-07,7,1,2,3,2,2,3,242.440585619395,6,6
23085,52,141,1-52-2021-141-05,5,1,2,3,2,2,2,21.8811839095746,12,6
20884,21,27,1-21-2021-027-01,1,1,2,2,2,1,1,11.8778693947207,11,6
22131,21,82,1-21-2021-082-08,8,1,2,99,9,9,9,529.052371926743,11,6
22051,21,77,1-21-2021-077-05,5,1,2,99,1,3,9,50.8719715257819,11,6
20410,10,3,1-10-2021-003-01,1,1,2,2,9,6,1,23.791275226059,4,6
21363,52,50,1-52-2021-050-06,6,2,2,1,2,1,3,25.5290595660634,12,6
23019,21,115,1-21-2021-115-01,1,1,2,99,2,6,1,36.3829532876423,11,6
21985,26,71,1-26-2021-071-02,2,1,2,2,2,6,1,14.4738277659613,10,6
23579,32,115,1-32-2021-115-06,6,1,2,4,2,1,3,6262.22166000852,7,6
22913,32,95,1-32-2021-095-02,2,4,2,3,2,1,3,93.3733080545405,7,6
23158,32,105,1-32-2021-105-01,1,1,2,4,2,6,1,145.216902581792,7,6
22709,22,83,1-22-2021-083-08,8,1,2,2,2,6,1,47.5020878422312,12,6
22704,26,101,1-26-2021-101-01,1,1,1,1,1,1,3,15.6351088509603,10,6
24398,26,197,1-26-2021-197-06,6,1,1,1,1,1,3,981.346485468302,10,6
22108,31,39,1-31-2021-039-09,9,1,1,1,1,2,3,2209.79225672629,6,6
20583,23,6,1-23-2021-006-03,3,1,1,1,1,1,3,130.881669545163,5,6
21750,20,48,1-20-2021-048-09,9,1,1,1,1,2,1,2008.3648539771,11,6
21843,30,40,1-30-2021-040-03,3,1,1,1,1,1,3,803.899733126029,10,6
22398,48,49,1-48-2021-049-06,6,1,1,1,1,1,3,226.056764741734,12,6
24050,30,112,1-30-2021-112-05,5,2,1,1,1,3,5,87.3868551536425,10,6
21882,18,36,1-18-2021-036-01,1,2,1,1,1,5,1,77.4999510158881,6,6
23893,18,94,1-18-2021-094-01,1,1,1,1,1,2,3,166.282827956564,6,6
22503,31,49,1-31-2021-049-04,4,1,1,1,1,2,3,397.330765800885,6,6
23425,18,80,1-18-2021-080-06,6,1,1,1,1,1,3,734.614725339214,6,6
23525,31,75,1-31-2021-075-09,9,1,1,1,1,2,3,263.104368319194,6,6
23583,31,77,1-31-2021-077-05,5,1,1,1,1,2,3,208.592833680532,6,6
22260,28,43,1-28-2021-043-08,8,1,1,1,1,2,3,60.1119170378261,3,6
22594,28,55,1-28-2021-055-02,2,1,1,1,1,2,3,41.7224731798548,3,6
22682,28,56,1-28-2021-056-07,7,1,1,1,1,1,3,94.3236977010729,3,6
22916,28,63,1-28-2021-063-06,6,2,1,1,1,2,3,64.7973618883251,3,6
23734,28,86,1-28-2021-086-06,6,1,1,1,1,1,3,86.807290650063,3,6
21633,31,31,1-31-2021-031-10,10,1,1,1,1,2,3,255.507439927165,6,6
21339,23,26,1-23-2021-026-08,8,1,1,1,1,3,2,125.699773255428,5,6
21513,11,22,1-11-2021-022-01,1,1,1,1,1,2,1,210.148223381545,8,6
21101,28,17,1-28-2021-017-09,9,1,1,1,1,2,3,130.028839333987,3,6
21379,28,24,1-28-2021-024-07,7,1,1,1,1,1,3,365.127493667201,3,6
21760,28,33,1-28-2021-033-07,7,1,1,1,1,1,3,53.5999777293745,3,6
22094,28,40,1-28-2021-040-06,6,1,1,1,1,1,3,47.2659314025208,3,6
22720,21,102,1-21-2021-102-03,3,1,1,1,1,3,3,332.264357838245,11,6
22849,28,61,1-28-2021-061-01,1,1,2,2,4,6,1,49.2071087049636,3,6
23917,77,91,1-77-2021-091-01,1,1,2,2,9,6,1,169.582021156132,9,6
23902,21,150,1-21-2021-150-01,1,1,2,99,9,6,1,57.0228487098351,11,6
23873,52,182,1-52-2021-182-05,5,1,2,99,9,9,9,21.8811839095746,12,6
23622,77,83,1-77-2021-083-01,1,1,2,2,2,6,9,115.60375364495,9,6
23071,24,121,1-24-2021-121-02,2,1,2,2,9,9,9,124.154189955081,1,6
22911,73,69,1-73-2021-069-01,1,1,2,2,2,6,1,115.4528099188,3,6
21889,19,76,1-19-2021-076-03,3,1,2,2,2,1,2,104.756539641498,9,6
23297,19,138,1-19-2021-138-02,2,2,2,2,2,6,1,47.1230765782335,9,6
24300,19,187,1-19-2021-187-01,1,1,2,5,3,6,1,103.476407697755,9,6
23296,19,137,1-19-2021-137-08,8,1,2,2,4,1,1,542.029024329303,9,6
23201,16,79,1-16-2021-079-01,1,1,2,2,2,6,1,39.1573815622909,5,6
22085,16,45,1-16-2021-045-01,1,1,2,2,2,6,1,91.0540047206978,5,6
22978,19,123,1-19-2021-123-08,8,1,4,6,3,1,1,185.70647657573,9,6
24274,20,170,1-20-2021-170-01,1,1,4,2,2,6,1,41.7944083524258,11,6
23790,19,165,1-19-2021-165-08,8,1,4,5,2,6,1,159.574091873846,9,6
24300,19,187,1-19-2021-187-01,1,1,4,6,3,6,1,103.476407697755,9,6
20347,17,2,1-17-2021-002-05,5,1,4,99,9,6,1,141.25277823104,4,6
23902,21,150,1-21-2021-150-01,1,1,4,99,9,6,1,57.0228487098351,11,6
20636,19,14,1-19-2021-014-02,2,1,4,2,2,6,1,47.1230765782335,9,6
22521,20,83,1-20-2021-083-05,5,1,4,5,2,6,1,41.7682909515469,11,6
24043,26,169,1-26-2021-169-02,2,1,4,99,9,9,9,14.4738277659613,10,6
23119,26,125,1-26-2021-125-08,8,1,4,6,2,1,1,1410.48111718591,10,6
22935,26,115,1-26-2021-115-05,5,1,4,5,2,1,1,34.3787972633515,10,6
21436,48,26,1-48-2021-026-01,1,1,4,99,9,6,1,88.5361239140649,12,6
22709,22,83,1-22-2021-083-08,8,1,4,6,2,6,1,47.5020878422312,12,6
21738,22,56,1-22-2021-056-01,1,1,4,2,9,6,1,41.2872964770207,12,6
21823,22,62,1-22-2021-062-05,5,1,1,1,1,2,3,35.9226907691191,12,6
22709,22,83,1-22-2021-083-08,8,1,1,1,1,4,1,47.5020878422312,12,6
20872,33,3,1-33-2021-003-08,8,1,1,1,1,2,3,175.62812822258,12,6
22346,32,75,1-32-2021-075-02,2,1,1,1,1,2,3,64.6815748496446,7,6
20913,24,24,1-24-2021-024-03,3,1,1,1,1,2,3,163.961872987449,1,6
21438,24,50,1-24-2021-050-04,4,1,1,1,1,1,3,1162.6020582476,1,6
23071,24,121,1-24-2021-121-02,2,1,1,1,1,9,4,124.154189955081,1,6
23223,24,130,1-24-2021-130-01,1,1,1,1,1,2,3,64.4915618055384,1,6
23865,24,166,1-24-2021-166-03,3,1,1,1,1,1,3,241.856283233437,1,6
23031,32,99,1-32-2021-099-05,5,1,1,1,1,3,3,248.229913357819,7,6
21026,13,14,1-13-2021-014-02,2,1,1,1,1,2,3,39.4151207801754,7,6
22686,13,56,1-13-2021-056-01,1,1,1,1,1,2,1,167.320508545579,7,6
23483,13,88,1-13-2021-088-05,5,2,1,1,1,2,3,88.3395992784713,7,6
24074,13,120,1-13-2021-120-05,5,1,1,1,1,1,3,68.3612126049956,7,6
24498,13,138,1-13-2021-138-05,5,2,1,1,1,1,3,115.164878168096,7,6
24095,32,129,1-32-2021-129-02,2,1,1,1,1,2,3,143.869542624483,7,6
24171,32,130,1-32-2021-130-05,5,1,1,1,1,2,3,368.21217776571,7,6
24386,32,138,1-32-2021-138-05,5,1,1,1,1,2,3,210.567823716255,7,6
23579,32,115,1-32-2021-115-06,6,1,1,1,1,2,3,6262.22166000852,7,6
22540,32,83,1-32-2021-083-05,5,1,1,1,1,2,3,178.377274653334,7,6
22685,32,88,1-32-2021-088-02,2,2,1,1,1,2,3,103.097232438266,7,6
21017,32,28,1-32-2021-028-02,2,1,1,1,1,2,3,67.0917099382771,7,6
21288,32,42,1-32-2021-042-06,6,1,1,1,1,2,3,1960.20525924182,7,6
21429,12,7,1-12-2021-007-07,7,1,1,1,1,2,3,2795.46573949509,9,6
21952,32,65,1-32-2021-065-06,6,1,1,1,1,2,3,3432.12535940542,7,6
22413,32,78,1-32-2021-078-02,2,1,1,1,1,3,3,69.4115690621795,7,6
24094,32,128,1-32-2021-128-05,5,1,1,1,1,2,3,394.256514300712,7,6
20739,21,18,1-21-2021-018-05,5,1,4,99,9,6,1,62.608494364147,11,6
21739,22,57,1-22-2021-057-01,1,1,4,2,9,9,9,41.2872964770207,12,6
24021,52,189,1-52-2021-189-05,5,1,4,2,2,1,9,30.2923620070332,12,6
20712,66,7,1-66-2021-007-01,1,1,4,2,2,6,1,130.690432211416,6,6
22998,66,65,1-66-2021-065-01,1,1,4,2,2,6,1,139.37839616765,6,6
21901,26,65,1-26-2021-065-02,2,1,4,5,2,1,1,53.1651383053672,10,6
22431,19,98,1-19-2021-098-01,1,1,4,99,9,6,1,68.679452951406,9,6
23826,21,146,1-21-2021-146-05,5,1,4,5,2,6,1,17.0162829878366,11,6
23116,21,120,1-21-2021-120-01,1,1,4,5,2,1,1,100.73043204254,11,6
22720,21,102,1-21-2021-102-03,3,1,4,99,2,1,1,332.264357838245,11,6
21139,21,40,1-21-2021-040-01,1,1,4,99,9,6,1,36.3829532876423,11,6
20970,21,30,1-21-2021-030-01,1,1,4,99,2,1,1,11.8778693947207,11,6
20387,29,2,1-29-2021-002-05,5,2,4,2,2,6,1,134.852049800159,2,6
24396,26,195,1-26-2021-195-08,8,1,4,99,9,6,1,468.952207095502,10,6
23251,26,129,1-26-2021-129-01,1,1,4,99,9,9,1,16.1978920011732,10,6
23544,12,47,1-12-2021-047-05,5,2,4,2,2,6,1,236.263735810333,9,6
21320,21,51,1-21-2021-051-01,1,1,4,99,9,6,9,36.3829532876423,11,6
23651,16,91,1-16-2021-091-01,1,1,4,2,9,6,1,33.1731405462413,5,6
24392,21,166,1-21-2021-166-01,1,2,4,2,2,6,1,56.2188351442149,11,6
23497,32,113,1-32-2021-113-05,5,1,4,2,9,6,1,293.587163726659,7,6
22502,31,48,1-31-2021-048-08,8,1,4,99,1,6,1,292.873246027286,6,6
22248,25,58,1-25-2021-058-01,1,1,4,6,2,6,1,46.2646390777131,2,6
21513,11,22,1-11-2021-022-01,1,1,4,2,2,6,1,210.148223381545,8,6
21882,18,36,1-18-2021-036-01,1,2,4,2,1,6,1,77.4999510158881,6,6
22686,13,56,1-13-2021-056-01,1,1,4,2,2,6,1,167.320508545579,7,6
24326,13,129,1-13-2021-129-01,1,1,4,2,3,1,1,264.803387490421,7,6
22849,28,61,1-28-2021-061-01,1,1,4,7,2,6,1,49.2071087049636,3,6
20884,21,27,1-21-2021-027-01,1,1,4,99,9,6,1,11.8778693947207,11,6
20410,10,3,1-10-2021-003-01,1,1,4,6,2,1,1,23.791275226059,4,6
23019,21,115,1-21-2021-115-01,1,1,4,99,9,6,1,36.3829532876423,11,6
23622,77,83,1-77-2021-083-01,1,1,4,6,2,6,1,115.60375364495,9,6
23617,23,115,1-23-2021-115-08,8,1,4,2,9,9,1,117.064031393527,5,6
23201,16,79,1-16-2021-079-01,1,1,4,2,2,6,1,39.1573815622909,5,6
23020,21,116,1-21-2021-116-01,1,1,4,5,2,6,9,36.3829532876423,11,6
22911,73,69,1-73-2021-069-01,1,1,4,2,2,6,1,115.4528099188,3,6
23158,32,105,1-32-2021-105-01,1,1,4,6,2,6,1,145.216902581792,7,6
22998,66,65,1-66-2021-065-01,1,1,98,2,1,4,1,139.37839616765,6,6
23917,77,91,1-77-2021-091-01,1,1,12,2,9,6,1,169.582021156132,9,6
22248,25,58,1-25-2021-058-01,1,1,12,99,1,9,1,46.2646390777131,2,6
24396,26,195,1-26-2021-195-08,8,1,12,99,2,1,1,468.952207095502,10,6
21739,22,57,1-22-2021-057-01,1,1,12,2,1,9,9,41.2872964770207,12,6
21353,48,23,1-48-2021-023-01,1,1,12,6,9,6,1,88.5361239140649,12,6
24300,19,187,1-19-2021-187-01,1,1,5,6,1,6,1,103.476407697755,9,6
23201,16,79,1-16-2021-079-01,1,1,5,2,1,6,1,39.1573815622909,5,6
23158,32,105,1-32-2021-105-01,1,1,5,6,1,6,1,145.216902581792,7,6
23020,21,116,1-21-2021-116-01,1,1,5,5,1,6,9,36.3829532876423,11,6
22911,73,69,1-73-2021-069-01,1,1,5,2,1,6,1,115.4528099188,3,6
22709,22,83,1-22-2021-083-08,8,1,5,6,1,1,1,47.5020878422312,12,6
20636,19,14,1-19-2021-014-02,2,1,5,6,1,6,1,47.1230765782335,9,6
24274,20,170,1-20-2021-170-01,1,1,5,2,1,1,1,41.7944083524258,11,6
22521,20,83,1-20-2021-083-05,5,1,5,5,1,1,1,41.7682909515469,11,6
20712,66,7,1-66-2021-007-01,1,1,5,2,1,6,1,130.690432211416,6,6
22998,66,65,1-66-2021-065-01,1,1,5,2,1,6,1,139.37839616765,6,6
24043,26,169,1-26-2021-169-02,2,1,5,99,1,1,1,14.4738277659613,10,6
23119,26,125,1-26-2021-125-08,8,1,5,6,1,1,1,1410.48111718591,10,6
22935,26,115,1-26-2021-115-05,5,1,5,5,1,1,1,34.3787972633515,10,6
21901,26,65,1-26-2021-065-02,2,1,5,5,1,1,1,53.1651383053672,10,6
22431,19,98,1-19-2021-098-01,1,1,5,99,1,6,1,68.679452951406,9,6
20737,21,16,1-21-2021-016-01,1,1,5,99,1,6,1,55.1120260278725,11,6
23116,21,120,1-21-2021-120-01,1,1,5,5,1,6,1,100.73043204254,11,6
22720,21,102,1-21-2021-102-03,3,1,5,99,1,1,1,332.264357838245,11,6
21139,21,40,1-21-2021-040-01,1,1,5,99,1,6,1,36.3829532876423,11,6
21739,22,57,1-22-2021-057-01,1,1,5,2,1,9,9,41.2872964770207,12,6
21075,10,31,1-10-2021-031-05,5,1,5,9,1,6,1,29.8109661683349,4,6
22849,28,61,1-28-2021-061-01,1,1,5,6,1,6,1,49.2071087049636,3,6
20884,21,27,1-21-2021-027-01,1,1,5,2,1,1,1,11.8778693947207,11,6
21750,20,48,1-20-2021-048-09,9,1,5,6,2,1,1,2008.3648539771,11,6
21985,26,71,1-26-2021-071-02,2,1,5,2,1,6,1,14.4738277659613,10,6
22355,14,43,1-14-2021-043-02,2,1,3,99,9,4,9,220.809170861908,8,6
22978,19,123,1-19-2021-123-08,8,1,3,2,2,1,1,185.70647657573,9,6
24274,20,170,1-20-2021-170-01,1,1,3,2,2,6,1,41.7944083524258,11,6
21398,19,52,1-19-2021-052-05,5,1,3,6,2,9,8,47.5090336657469,9,6
24300,19,187,1-19-2021-187-01,1,1,3,5,3,6,1,103.476407697755,9,6
22085,16,45,1-16-2021-045-01,1,1,3,2,2,6,1,91.0540047206978,5,6
21750,20,48,1-20-2021-048-09,9,1,3,2,4,1,1,2008.3648539771,11,6
22521,20,83,1-20-2021-083-05,5,1,3,2,2,1,1,41.7682909515469,11,6
20341,77,1,1-77-2021-001-02,2,1,3,2,1,1,2,104.8752156361,9,6
