CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,DISTRACTN,CASEWGT,PSUSTRAT,VERSION
24288,10,76,1-10-2021-076-03,3,1,9,338.988244384008,4,6
21914,25,45,1-25-2021-045-04,4,1,9,1118.81192145062,2,6
22320,12,19,1-12-2021-019-03,3,1,8,262.184802942485,9,6
22090,32,70,1-32-2021-070-06,6,1,3,3767.8705629291,7,6
22091,66,40,1-66-2021-040-04,4,1,10,177.79427095786,6,6
23091,66,68,1-66-2021-068-09,9,1,1,144.174066612041,6,6
21726,19,67,1-19-2021-067-02,2,1,1,47.1230765782335,9,6
23493,25,89,1-25-2021-089-06,6,1,6,626.943550789636,2,6
22406,52,109,1-52-2021-109-06,6,1,99,81.8629626675087,12,6
22983,24,119,1-24-2021-119-03,3,1,99,168.734024204064,1,6
23437,26,136,1-26-2021-136-06,6,1,2,1307.73872108831,10,6
23438,26,137,1-26-2021-137-03,3,1,3,648.765763580347,10,6
24020,52,188,1-52-2021-188-05,5,1,8,30.2923620070332,12,6
24021,52,189,1-52-2021-189-05,5,1,1,30.2923620070332,12,6
22748,12,30,1-12-2021-030-03,3,1,9,456.248537167316,9,6
22748,12,30,1-12-2021-030-03,3,2,9,456.248537167316,9,6
22311,76,42,1-76-2021-042-04,4,1,1,108.43647113914,3,6
24245,52,202,1-52-2021-202-04,4,1,9,93.5926295034502,12,6
22097,59,28,1-59-2021-028-05,5,1,3,69.0249933432918,6,6
22097,59,28,1-59-2021-028-05,5,1,10,69.0249933432918,6,6
22669,11,43,1-11-2021-043-07,7,1,1,2391.12996580701,8,6
22670,24,103,1-24-2021-103-02,2,1,99,124.154189955081,1,6
22976,19,121,1-19-2021-121-02,2,1,6,47.1230765782335,9,6
21064,29,20,1-29-2021-020-10,10,1,99,486.224216162512,2,6
21463,66,23,1-66-2021-023-09,9,2,10,429.171126936491,6,6
21464,66,24,1-66-2021-024-06,6,1,99,134.341273690425,6,6
23512,20,134,1-20-2021-134-02,2,1,6,86.5721118996035,11,6
23624,59,60,1-59-2021-060-05,5,2,7,51.7104833701808,6,6
23625,17,83,1-17-2021-083-09,9,1,1,517.770617673697,4,6
24271,20,167,1-20-2021-167-03,3,1,1,152.956122781571,11,6
24272,20,168,1-20-2021-168-04,4,1,1,606.841822618707,11,6
24063,12,63,1-12-2021-063-06,6,1,99,430.990227379567,9,6
22078,24,80,1-24-2021-080-08,8,1,99,320.928419121334,1,6
22081,52,89,1-52-2021-089-06,6,1,3,136.270255006421,12,6
22441,26,88,1-26-2021-088-03,3,1,7,247.317040258118,10,6
23526,31,76,1-31-2021-076-03,3,1,5,227.863878959868,6,6
23529,21,134,1-21-2021-134-02,2,1,1,14.0901117904909,11,6
23121,14,63,1-14-2021-063-03,3,1,99,2518.06457882407,8,6
24333,18,110,1-18-2021-110-01,1,1,99,62.2666828171456,6,6
22138,25,52,1-25-2021-052-06,6,1,10,668.096924132856,2,6
23864,11,70,1-11-2021-070-02,2,1,1,112.612037620332,8,6
22394,77,55,1-77-2021-055-06,6,1,9,1105.48799625406,9,6
22396,11,37,1-11-2021-037-01,1,1,5,320.036009519669,8,6
22397,48,48,1-48-2021-048-03,3,1,10,111.153811697491,12,6
22397,48,48,1-48-2021-048-03,3,1,2,111.153811697491,12,6
22398,48,49,1-48-2021-049-06,6,1,6,226.056764741734,12,6
23833,26,163,1-26-2021-163-04,4,1,7,1398.94874000736,10,6
23834,76,74,1-76-2021-074-08,8,1,1,69.3746318364471,3,6
21506,54,16,1-54-2021-016-04,4,2,3,618.811515007028,9,6
21508,10,53,1-10-2021-053-07,7,1,9,1819.56873908602,4,6
24033,32,125,1-32-2021-125-04,4,1,5,6049.5545820082,7,6
23641,73,85,1-73-2021-085-04,4,1,1,257.102491820997,3,6
23997,23,129,1-23-2021-129-02,2,1,6,66.3082507877633,5,6
24366,11,83,1-11-2021-083-01,1,1,1,159.147544503214,8,6
24090,66,93,1-66-2021-093-10,10,1,9,165.532461606891,6,6
23966,21,155,1-21-2021-155-03,3,1,1,151.856115076156,11,6
23905,20,148,1-20-2021-148-01,1,1,5,70.479259022197,11,6
24422,12,73,1-12-2021-073-04,4,1,9,1704.20632060708,9,6
24459,14,95,1-14-2021-095-02,2,1,8,428.860318493084,8,6
24015,24,174,1-24-2021-174-06,6,1,9,580.127100659528,1,6
23911,66,92,1-66-2021-092-07,7,1,9,523.127301804542,6,6
24418,59,76,1-59-2021-076-08,8,1,6,118.678948412194,6,6
20387,29,2,1-29-2021-002-05,5,1,5,134.852049800159,2,6
20392,19,2,1-19-2021-002-02,2,1,1,47.1230765782335,9,6
20393,19,3,1-19-2021-003-07,7,1,1,676.965919523765,9,6
20408,54,1,1-54-2021-001-06,6,1,1,359.169641823415,9,6
22485,19,102,1-19-2021-102-05,5,1,9,47.5090336657469,9,6
20282,10,1,1-10-2021-001-06,6,1,3,71.5692747401652,4,6
20312,26,1,1-26-2021-001-03,3,1,7,30.3310210611372,10,6
24432,24,196,1-24-2021-196-03,3,2,10,129.440455404005,1,6
24432,24,196,1-24-2021-196-03,3,2,6,129.440455404005,1,6
24434,24,198,1-24-2021-198-03,3,1,99,129.440455404005,1,6
20297,28,1,1-28-2021-001-04,4,1,1,45.9105930634752,3,6
20658,21,12,1-21-2021-012-01,1,1,99,11.8778693947207,11,6
21491,26,45,1-26-2021-045-04,4,1,9,1111.57025689603,10,6
20698,52,20,1-52-2021-020-02,2,1,99,20.7822317914561,12,6
20642,22,10,1-22-2021-010-06,6,1,10,55.126445594771,12,6
20673,30,12,1-30-2021-012-03,3,1,4,201.49658033458,10,6
20700,13,8,1-13-2021-008-03,3,1,1,1841.76475680042,7,6
22531,26,95,1-26-2021-095-03,3,1,1,271.989956971993,10,6
20701,28,9,1-28-2021-009-03,3,2,10,46.7688147475126,3,6
20739,21,18,1-21-2021-018-05,5,1,8,62.608494364147,11,6
20751,73,9,1-73-2021-009-03,3,1,99,40.0727081962544,3,6
20332,30,1,1-30-2021-001-03,3,1,9,51.7591756077478,10,6
22536,15,89,1-15-2021-089-04,4,1,99,40.9286724844563,1,6
22267,32,74,1-32-2021-074-09,9,1,99,11546.2496543568,7,6
22515,76,46,1-76-2021-046-04,4,1,8,24.6548114243796,3,6
22517,18,52,1-18-2021-052-02,2,1,4,48.5556827782631,6,6
22517,18,52,1-18-2021-052-02,2,1,1,48.5556827782631,6,6
22520,20,82,1-20-2021-082-08,8,1,1,160.1200146934,11,6
22521,20,83,1-20-2021-083-05,5,1,1,41.7682909515469,11,6
22731,29,63,1-29-2021-063-08,8,1,9,48.408545478133,2,6
20453,16,3,1-16-2021-003-03,3,1,10,307.79793894265,5,6
20463,29,4,1-29-2021-004-07,7,1,2,393.531514851096,2,6
22065,54,27,1-54-2021-027-05,5,1,9,145.454151439287,9,6
22154,24,81,1-24-2021-081-05,5,1,99,64.4512609126825,1,6
22732,26,104,1-26-2021-104-03,3,1,1,138.138069100023,10,6
22275,24,90,1-24-2021-090-03,3,1,9,265.769289115037,1,6
20593,77,7,1-77-2021-007-03,3,1,9,398.047335851815,9,6
23525,31,75,1-31-2021-075-09,9,1,1,263.104368319194,6,6
24267,21,165,1-21-2021-165-05,5,1,8,111.243976700872,11,6
20524,13,4,1-13-2021-004-02,2,1,8,73.7025912358478,7,6
20872,33,3,1-33-2021-003-08,8,1,1,175.62812822258,12,6
22158,52,93,1-52-2021-093-03,3,1,99,37.6416419266052,12,6
22198,22,71,1-22-2021-071-03,3,1,10,72.9996550945522,12,6
20901,77,16,1-77-2021-016-06,6,1,1,379.363071626078,9,6
20903,54,7,1-54-2021-007-02,2,1,1,175.907737640408,9,6
22203,26,79,1-26-2021-079-03,3,1,6,419.70703515206,10,6
22472,77,56,1-77-2021-056-08,8,1,10,1003.55370958963,9,6
22473,77,57,1-77-2021-057-02,2,1,10,86.1478225129126,9,6
22473,77,57,1-77-2021-057-02,2,1,7,86.1478225129126,9,6
20961,20,18,1-20-2021-018-08,8,1,1,137.466629027044,11,6
22295,21,87,1-21-2021-087-08,8,1,1,349.473065433184,11,6
20967,22,24,1-22-2021-024-07,7,1,1,35.8439562495977,12,6
21945,73,40,1-73-2021-040-05,5,1,1,36.6836542679149,3,6
21947,76,31,1-76-2021-031-03,3,2,1,33.3783794338651,3,6
20557,30,7,1-30-2021-007-04,4,1,8,2279.69650631218,10,6
22580,48,51,1-48-2021-051-07,7,1,1,306.701830751511,12,6
22282,20,68,1-20-2021-068-06,6,1,1,203.833307763552,11,6
23111,33,18,1-33-2021-018-03,3,1,3,112.678768363898,12,6
22384,54,34,1-54-2021-034-07,7,1,2,238.93099659157,9,6
22385,66,48,1-66-2021-048-09,9,2,10,183.140030561241,6,6
20641,22,9,1-22-2021-009-08,8,1,9,62.7259121270203,12,6
20641,22,9,1-22-2021-009-08,8,1,2,62.7259121270203,12,6
20852,13,10,1-13-2021-010-06,6,1,2,464.625168607465,7,6
20916,48,14,1-48-2021-014-06,6,1,10,130.90345488581,12,6
20950,16,15,1-16-2021-015-03,3,1,99,718.749157297292,5,6
20497,54,2,1-54-2021-002-08,8,1,3,539.042263166661,9,6
20608,25,9,1-25-2021-009-10,10,1,1,2884.91836474401,2,6
20609,48,5,1-48-2021-005-04,4,1,9,127.89990484681,12,6
21019,32,30,1-32-2021-030-01,1,1,6,144.695737968629,7,6
21051,29,18,1-29-2021-018-07,7,1,2,134.700057267968,2,6
20732,19,20,1-19-2021-020-02,2,2,9,47.1230765782335,9,6
21113,27,23,1-27-2021-023-07,7,1,9,922.450079408873,3,6
21114,24,35,1-24-2021-035-03,3,1,99,64.4512609126825,1,6
21119,23,21,1-23-2021-021-05,5,1,3,125.1770938578,5,6
21121,76,16,1-76-2021-016-07,7,1,8,53.0367270474245,3,6
21096,25,21,1-25-2021-021-06,6,1,99,954.659375091358,2,6
21101,28,17,1-28-2021-017-09,9,1,9,130.028839333987,3,6
21142,29,21,1-29-2021-021-10,10,1,9,937.27272619461,2,6
21143,29,22,1-29-2021-022-06,6,1,99,90.1061410491962,2,6
21126,22,30,1-22-2021-030-04,4,1,7,58.8707276474262,12,6
20814,19,25,1-19-2021-025-04,4,1,4,380.911568048837,9,6
20649,26,12,1-26-2021-012-10,10,1,10,2166.75799855806,10,6
20770,24,17,1-24-2021-017-04,4,1,2,349.444582201165,1,6
20772,73,10,1-73-2021-010-09,9,1,1,243.991895751841,3,6
20788,19,21,1-19-2021-021-08,8,1,99,117.876690675945,9,6
21175,48,19,1-48-2021-019-09,9,1,1,541.565954290691,12,6
22634,26,98,1-26-2021-098-02,2,1,1,31.1957633849623,10,6
21210,32,38,1-32-2021-038-07,7,1,10,6948.29453892259,7,6
21213,12,5,1-12-2021-005-10,10,1,99,274.027689229839,9,6
21215,19,42,1-19-2021-042-03,3,1,1,71.6434974062025,9,6
21192,23,22,1-23-2021-022-02,2,1,9,66.3082507877633,5,6
21193,23,23,1-23-2021-023-03,3,1,3,1354.15093501868,5,6
21238,21,46,1-21-2021-046-05,5,1,1,36.3602175147571,11,6
21243,30,23,1-30-2021-023-07,7,1,9,2823.23785199535,10,6
21245,18,24,1-18-2021-024-04,4,1,10,493.851383836134,6,6
21226,26,33,1-26-2021-033-04,4,1,9,1608.54028689794,10,6
20878,19,26,1-19-2021-026-04,4,1,10,258.603158138068,9,6
20881,19,29,1-19-2021-029-03,3,1,7,76.1555910594692,9,6
24220,33,28,1-33-2021-028-09,9,1,6,1167.12743683399,12,6
21299,52,47,1-52-2021-047-06,6,1,99,112.806902190938,12,6
21302,29,25,1-29-2021-025-04,4,1,99,305.626948551302,2,6
21283,14,19,1-14-2021-019-03,3,1,8,1757.76018277651,8,6
20940,14,12,1-14-2021-012-07,7,1,1,1295.39795561413,8,6
20861,73,13,1-73-2021-013-04,4,1,9,291.592148826896,3,6
20863,14,10,1-14-2021-010-03,3,1,1,605.663097226325,8,6
20864,16,12,1-16-2021-012-10,10,1,9,8021.95149053657,5,6
20981,25,17,1-25-2021-017-06,6,1,10,173.577299089727,2,6
21250,77,25,1-77-2021-025-03,3,1,9,290.907823881474,9,6
23188,17,71,1-17-2021-071-06,6,1,8,230.614313517353,4,6
22951,52,132,1-52-2021-132-03,3,1,99,39.2950147573556,12,6
23325,73,75,1-73-2021-075-06,6,1,99,123.317604370086,3,6
22359,31,45,1-31-2021-045-03,3,1,1,227.863878959868,6,6
22360,27,54,1-27-2021-054-04,4,2,10,55.8632076993273,3,6
22564,19,104,1-19-2021-104-04,4,1,9,403.66295813977,9,6
23171,18,71,1-18-2021-071-05,5,1,3,54.1761506061331,6,6
22584,24,102,1-24-2021-102-03,3,1,8,511.797906074988,1,6
23567,23,110,1-23-2021-110-09,9,1,3,1053.37739331415,5,6
22898,11,48,1-11-2021-048-09,9,1,99,11546.2496543568,8,6
22899,24,113,1-24-2021-113-05,5,1,3,87.9409116804594,1,6
22900,24,114,1-24-2021-114-09,9,2,9,4238.6857027513,1,6
22901,24,115,1-24-2021-115-01,1,1,99,87.9959004767855,1,6
22903,25,71,1-25-2021-071-02,2,1,9,62.5774496226565,2,6
23472,19,147,1-19-2021-147-04,4,1,99,561.808823407194,9,6
23788,19,163,1-19-2021-163-09,9,1,1,946.783699604099,9,6
23791,11,67,1-11-2021-067-09,9,1,10,4055.98123474505,8,6
23826,21,146,1-21-2021-146-05,5,1,1,17.0162829878366,11,6
23831,26,161,1-26-2021-161-01,1,1,9,40.0147401835138,10,6
23808,25,99,1-25-2021-099-06,6,1,1,325.97776066436,2,6
23978,26,166,1-26-2021-166-07,7,1,10,5562.63899331572,10,6
20834,17,13,1-17-2021-013-10,10,1,7,2111.33408641052,4,6
20837,12,4,1-12-2021-004-09,9,1,99,2398.38687251002,9,6
21106,73,19,1-73-2021-019-09,9,1,1,163.432875821365,3,6
21388,22,42,1-22-2021-042-09,9,1,99,108.459668417824,12,6
21390,29,27,1-29-2021-027-10,10,2,2,1417.9531426861,2,6
21394,26,40,1-26-2021-040-06,6,1,2,652.064234447579,10,6
21011,76,13,1-76-2021-013-09,9,1,9,85.6728752764009,3,6
21012,76,14,1-76-2021-014-04,4,1,9,42.5826226763175,3,6
20503,48,4,1-48-2021-004-10,10,1,99,761.012496197652,12,6
22914,32,96,1-32-2021-096-02,2,1,99,93.3733080545405,7,6
23572,16,88,1-16-2021-088-08,8,1,10,289.347913811066,5,6
23226,52,146,1-52-2021-146-01,1,1,7,25.1488657447521,12,6
23227,52,147,1-52-2021-147-05,5,2,8,24.2651916890941,12,6
23059,17,69,1-17-2021-069-07,7,1,10,1294.5841131738,4,6
22391,27,56,1-27-2021-056-03,3,1,1,19.0706214116776,3,6
23812,17,87,1-17-2021-087-07,7,1,1,2997.13584496316,4,6
22542,30,62,1-30-2021-062-05,5,1,10,24.5412514382651,10,6
21046,11,10,1-11-2021-010-03,3,1,7,1050.9579583024,8,6
21452,13,26,1-13-2021-026-02,2,1,99,89.1833424403099,7,6
21455,76,19,1-76-2021-019-03,3,1,99,17.8220378653534,3,6
21466,27,32,1-27-2021-032-09,9,1,9,260.090104577972,3,6
21469,22,45,1-22-2021-045-04,4,1,10,40.149347057762,12,6
21472,29,29,1-29-2021-029-07,7,1,1,182.726175877733,2,6
21085,48,17,1-48-2021-017-07,7,1,9,185.554842841534,12,6
21541,14,27,1-14-2021-027-08,8,1,1,802.431007527532,8,6
22918,13,63,1-13-2021-063-04,4,1,99,5095.1426222135,7,6
23136,23,98,1-23-2021-098-05,5,1,9,79.5378796779388,5,6
23353,27,79,1-27-2021-079-03,3,1,2,64.8895848708932,3,6
23354,27,80,1-27-2021-080-05,5,1,9,17.4577689911576,3,6
23356,33,22,1-33-2021-022-08,8,1,1,148.423604030959,12,6
23450,30,92,1-30-2021-092-02,2,2,9,69.5627879501413,10,6
23451,20,132,1-20-2021-132-04,4,1,99,1977.67139471703,11,6
23852,23,122,1-23-2021-122-02,2,1,9,66.3082507877633,5,6
23898,29,93,1-29-2021-093-06,6,1,10,137.299520101445,2,6
21523,25,34,1-25-2021-034-02,2,1,1,41.8895438406154,2,6
21524,52,61,1-52-2021-061-07,7,1,9,321.932860082912,12,6
21526,52,63,1-52-2021-063-06,6,1,9,118.755309427489,12,6
21199,14,18,1-14-2021-018-03,3,1,1,888.814604739004,8,6
23701,54,71,1-54-2021-071-04,4,1,10,870.261336958529,9,6
23703,12,51,1-12-2021-051-07,7,1,2,276.224695166896,9,6
21182,25,23,1-25-2021-023-06,6,1,1,288.903327070469,2,6
22376,26,84,1-26-2021-084-03,3,1,1,507.177657353928,10,6
21550,22,48,1-22-2021-048-07,7,1,9,269.505096876368,12,6
21553,31,28,1-31-2021-028-06,6,1,3,470.506398118149,6,6
22709,22,83,1-22-2021-083-08,8,1,1,47.5020878422312,12,6
22711,22,85,1-22-2021-085-06,6,1,9,71.0718839900111,12,6
23203,14,67,1-14-2021-067-07,7,1,10,1678.90569927518,8,6
23248,27,77,1-27-2021-077-03,3,1,3,60.9211857981574,3,6
23900,73,89,1-73-2021-089-03,3,1,10,107.830238237234,3,6
23901,21,149,1-21-2021-149-05,5,1,1,64.7792316738956,11,6
23883,76,75,1-76-2021-075-06,6,1,9,43.3224802563602,3,6
23884,32,121,1-32-2021-121-02,2,1,99,44.6346703436493,7,6
24162,73,92,1-73-2021-092-03,3,1,99,107.891958024656,3,6
22793,29,64,1-29-2021-064-09,9,1,10,192.290258068524,2,6
22798,29,65,1-29-2021-065-09,9,1,9,192.290258126239,2,6
22799,21,107,1-21-2021-107-09,9,1,99,673.562627031035,11,6
24308,52,206,1-52-2021-206-07,7,1,99,81.8668949658971,12,6
24311,28,99,1-28-2021-099-06,6,1,1,67.5555626633386,3,6
20353,52,1,1-52-2021-001-06,6,1,1,54.0863209418249,12,6
20520,73,6,1-73-2021-006-03,3,1,3,109.731931448097,3,6
20552,66,3,1-66-2021-003-09,9,1,99,144.174066612041,6,6
20553,29,5,1-29-2021-005-06,6,1,99,161.815704845503,2,6
20614,14,5,1-14-2021-005-06,6,1,10,1087.40598304036,8,6
20537,31,4,1-31-2021-004-09,9,1,9,263.104368319194,6,6
21495,21,56,1-21-2021-056-09,9,1,1,3762.75170408495,11,6
22690,25,67,1-25-2021-067-02,2,1,1,41.8895438406154,2,6
22694,27,63,1-27-2021-063-03,3,1,3,50.3890119806216,3,6
22776,14,55,1-14-2021-055-06,6,1,1,2480.11642137808,8,6
22779,13,58,1-13-2021-058-03,3,1,6,1556.82438080198,7,6
22783,20,95,1-20-2021-095-06,6,1,4,274.537180982257,11,6
23193,30,83,1-30-2021-083-04,4,1,99,1339.57720650859,10,6
21498,54,15,1-54-2021-015-06,6,1,1,166.967596019387,9,6
21589,54,17,1-54-2021-017-06,6,1,9,160.580971053283,9,6
21591,10,54,1-10-2021-054-06,6,1,99,712.684872945949,4,6
21449,28,25,1-28-2021-025-03,3,1,1,46.7688147475126,3,6
21793,25,41,1-25-2021-041-08,8,1,9,164.800376377125,2,6
21796,73,37,1-73-2021-037-03,3,2,99,51.5125173416532,3,6
21892,29,39,1-29-2021-039-03,3,1,8,63.1877399774564,2,6
23886,14,82,1-14-2021-082-02,2,1,1,206.051907504817,8,6
23590,27,86,1-27-2021-086-04,4,1,3,96.1078645761213,3,6
22468,30,60,1-30-2021-060-06,6,1,9,656.037567204499,10,6
24164,25,110,1-25-2021-110-02,2,1,2,70.9307046767581,2,6
24150,66,95,1-66-2021-095-03,3,2,99,124.214504250104,6,6
22293,21,85,1-21-2021-085-04,4,1,5,1363.37952030739,11,6
21235,29,24,1-29-2021-024-07,7,1,3,152.726051792557,2,6
21656,26,48,1-26-2021-048-02,2,1,9,15.0432352246241,10,6
21608,52,67,1-52-2021-067-07,7,1,7,258.773044373411,12,6
22678,66,56,1-66-2021-056-09,9,2,1,379.372625009413,6,6
22679,66,57,1-66-2021-057-04,4,1,9,233.437100138134,6,6
22706,26,103,1-26-2021-103-03,3,1,10,138.138069093813,10,6
21261,24,43,1-24-2021-043-04,4,1,4,298.744928976314,1,6
22911,73,69,1-73-2021-069-01,1,1,1,115.4528099188,3,6
21308,22,36,1-22-2021-036-08,8,1,7,47.5020878422312,12,6
21296,23,25,1-23-2021-025-03,3,1,9,183.908613840065,5,6
21534,59,17,1-59-2021-017-05,5,2,10,80.2795096887029,6,6
21535,32,53,1-32-2021-053-06,6,1,6,3070.10933653717,7,6
21538,13,28,1-13-2021-028-03,3,1,1,1309.1169516908,7,6
21539,76,22,1-76-2021-022-04,4,1,9,20.2617622592642,3,6
21323,20,27,1-20-2021-027-06,6,1,10,315.104866021135,11,6
21718,18,32,1-18-2021-032-07,7,1,9,937.579730890218,6,6
23217,19,132,1-19-2021-132-03,3,1,99,77.6700243131529,9,6
21572,27,34,1-27-2021-034-06,6,1,99,72.8668844410608,3,6
21573,21,57,1-21-2021-057-07,7,1,1,4423.41136506979,11,6
21577,25,35,1-25-2021-035-04,4,1,9,494.017387273024,2,6
22429,27,57,1-27-2021-057-03,3,1,9,58.2797946762505,3,6
22649,26,99,1-26-2021-099-02,2,1,2,31.1957633849623,10,6
22714,29,62,1-29-2021-062-06,6,1,99,124.998905156424,2,6
22715,15,94,1-15-2021-094-09,9,1,6,143.435252986246,1,6
20372,31,1,1-31-2021-001-07,7,1,1,484.881171238789,6,6
22322,19,94,1-19-2021-094-03,3,1,9,86.8977244013061,9,6
22322,19,94,1-19-2021-094-03,3,1,1,86.8977244013061,9,6
23276,76,61,1-76-2021-061-02,2,1,1,17.3682875210287,3,6
23419,31,74,1-31-2021-074-06,6,1,1,297.814350340145,6,6
23544,12,47,1-12-2021-047-05,5,2,8,236.263735810333,9,6
23545,12,48,1-12-2021-048-03,3,1,9,858.538558365099,9,6
24113,21,162,1-21-2021-162-07,7,1,1,323.071981589605,11,6
24114,30,113,1-30-2021-113-03,3,1,10,355.687684888196,10,6
23751,20,143,1-20-2021-143-03,3,2,10,207.871916547365,11,6
23753,20,145,1-20-2021-145-03,3,1,9,207.871916547365,11,6
23893,18,94,1-18-2021-094-01,1,1,7,166.282827956564,6,6
22575,23,70,1-23-2021-070-04,4,1,10,523.957022554173,5,6
24178,31,92,1-31-2021-092-06,6,1,8,432.916006790468,6,6
24182,18,104,1-18-2021-104-02,2,1,99,48.5556827782631,6,6
21397,19,51,1-19-2021-051-06,6,2,4,280.190705466206,9,6
21399,19,53,1-19-2021-053-06,6,1,1,280.19070552028,9,6
21403,15,41,1-15-2021-041-03,3,1,1,22.8505985566956,1,6
21152,30,21,1-30-2021-021-03,3,2,10,533.322638091584,10,6
21153,24,36,1-24-2021-036-04,4,1,99,221.178344629314,1,6
21665,22,53,1-22-2021-053-09,9,1,7,40.7168160748997,12,6
21668,76,24,1-76-2021-024-10,10,1,99,19.7597620728704,3,6
21762,25,40,1-25-2021-040-03,3,1,1,208.142615491327,2,6
21814,19,72,1-19-2021-072-05,5,1,99,47.5090336657469,9,6
21823,22,62,1-22-2021-062-05,5,1,2,35.9226907691191,12,6
21824,15,59,1-15-2021-059-03,3,1,9,22.8505985566956,1,6
21827,15,62,1-15-2021-062-07,7,1,9,73.0757863992933,1,6
21828,26,58,1-26-2021-058-03,3,1,9,104.746954604065,10,6
21480,20,33,1-20-2021-033-02,2,1,3,55.9656336770062,11,6
21165,54,10,1-54-2021-010-06,6,1,7,354.05202051507,9,6
22769,18,59,1-18-2021-059-05,5,1,5,59.2757632022085,6,6
23254,22,90,1-22-2021-090-06,6,2,8,147.239441641907,12,6
22812,26,106,1-26-2021-106-05,5,1,1,42.285530126137,10,6
23280,30,87,1-30-2021-087-03,3,1,1,596.030382979873,10,6
23644,52,172,1-52-2021-172-02,2,1,3,20.7822317914561,12,6
23645,52,173,1-52-2021-173-06,6,1,10,159.765908939258,12,6
23647,13,98,1-13-2021-098-04,4,1,99,2001.86671887622,7,6
23546,19,148,1-19-2021-148-02,2,1,99,47.1230765782335,9,6
22514,76,45,1-76-2021-045-04,4,1,5,24.6548114184599,3,6
24053,26,173,1-26-2021-173-10,10,1,99,6683.66146917531,10,6
23871,52,180,1-52-2021-180-07,7,1,10,272.064601125164,12,6
23873,52,182,1-52-2021-182-05,5,1,8,21.8811839095746,12,6
23875,25,102,1-25-2021-102-06,6,1,3,953.056051417117,2,6
21341,77,27,1-77-2021-027-05,5,1,9,168.547729081367,9,6
21341,77,27,1-77-2021-027-05,5,1,1,168.547729081367,9,6
22771,73,62,1-73-2021-062-03,3,1,9,109.731931448097,3,6
22830,59,44,1-59-2021-044-02,2,2,9,104.839885000495,6,6
21515,48,28,1-48-2021-028-02,2,1,7,76.8327373234773,12,6
23653,66,85,1-66-2021-085-06,6,1,1,125.534809226608,6,6
23504,76,67,1-76-2021-067-03,3,1,1,18.5934551148107,3,6
23952,32,123,1-32-2021-123-08,8,1,99,1364.37946456393,7,6
24372,24,195,1-24-2021-195-08,8,1,99,705.666017545064,1,6
23064,19,124,1-19-2021-124-04,4,1,10,146.756324070102,9,6
23069,11,51,1-11-2021-051-01,1,1,1,164.008308891074,8,6
24297,19,184,1-19-2021-184-07,7,1,1,750.858026337319,9,6
23628,19,153,1-19-2021-153-07,7,1,5,543.815098848832,9,6
23629,19,154,1-19-2021-154-07,7,2,3,543.815098848832,9,6
21858,24,65,1-24-2021-065-03,3,1,9,305.358336615498,1,6
21861,24,68,1-24-2021-068-03,3,1,99,305.358336605649,1,6
23401,52,157,1-52-2021-157-03,3,1,10,23.9026976809091,12,6
23405,66,77,1-66-2021-077-07,7,2,6,518.881255469906,6,6
23207,54,57,1-54-2021-057-04,4,1,10,399.031973774916,9,6
21927,11,29,1-11-2021-029-01,1,1,9,164.025412823488,8,6
